23.399	2.975	37.65	2.975	37.65	0
23.499	2.98	37.7	2.98	37.7	0
23.599	2.97	37.65	2.97	37.65	0
23.699	2.985	37.65	2.985	37.65	0
23.799	2.97	37.65	2.97	37.65	0
23.899	2.99	37.65	2.99	37.65	0
23.999	2.98	37.65	2.98	37.65	0
24.099	2.99	37.65	2.99	37.65	0
24.199	2.985	37.65	2.985	37.65	0
24.299	2.99	37.65	2.99	37.65	0
24.399	2.985	37.65	2.985	37.65	0
24.499	2.99	37.65	2.99	37.65	0
24.599	2.99	37.65	2.99	37.65	0
24.699	2.995	37.65	2.995	37.65	0
24.799	2.995	37.65	2.995	37.65	0
24.899	3	37.65	3	37.65	0
24.999	2.99	37.65	2.99	37.65	0
25.099	2.995	37.65	2.995	37.65	0
25.199	2.985	37.65	2.985	37.65	0
25.299	2.99	37.65	2.99	37.65	0
25.399	2.99	37.65	2.99	37.65	0
25.499	2.995	37.65	2.995	37.65	0
25.599	2.995	37.65	2.995	37.65	0
25.699	2.99	37.65	2.99	37.65	0
25.799	3	37.65	3	37.65	0
25.899	2.99	37.65	2.99	37.65	0
25.999	2.995	37.65	2.995	37.65	0
26.099	2.99	37.65	2.99	37.65	0
26.199	3	37.65	3	37.65	0
26.299	2.995	37.65	2.995	37.65	0
26.399	3	37.65	3	37.65	0
26.499	2.99	37.65	2.99	37.65	0
26.599	2.995	37.65	2.995	37.65	0
26.699	2.99	37.65	2.99	37.65	0
26.799	2.99	37.7	2.99	37.7	0
26.899	2.985	37.7	2.985	37.7	0
26.999	3	37.65	3	37.65	0
27.099	2.99	37.65	2.99	37.65	0
27.199	3.01	37.65	3.01	37.65	0
27.299	2.995	37.7	2.995	37.7	0
27.399	3.015	37.65	3.015	37.65	0
27.499	2.995	37.65	2.995	37.65	0
27.599	3	37.65	3	37.65	0
27.699	2.995	37.65	2.995	37.65	0
27.799	3.005	37.65	3.005	37.65	0
27.899	2.995	37.65	2.995	37.65	0
27.999	3.01	37.65	3.01	37.65	0
28.099	3	37.65	3	37.65	0
28.199	3.01	37.65	3.01	37.65	0
28.299	3	37.65	3	37.65	0
28.399	3.005	37.65	3.005	37.65	0
28.499	2.995	37.65	2.995	37.65	0
28.599	3.01	37.65	3.01	37.65	0
28.699	2.995	37.65	2.995	37.65	0
28.799	3.01	37.65	3.01	37.65	0
28.899	2.995	37.65	2.995	37.65	0
28.999	3.01	37.65	3.01	37.65	0
29.099	3	37.65	3	37.65	0
29.199	3.005	37.65	3.005	37.65	0
29.299	3	37.65	3	37.65	0
29.399	3.005	37.65	3.005	37.65	0
29.499	3	37.65	3	37.65	0
29.599	3.01	37.65	3.01	37.65	0
29.699	3.005	37.65	3.005	37.65	0
29.799	3.01	37.65	3.01	37.65	0
29.899	3.005	37.65	3.005	37.65	0
29.999	3.005	37.65	3.005	37.65	0
30.099	3	37.7	3	37.7	0
30.199	3.005	37.65	3.005	37.65	0
30.299	2.995	37.65	2.995	37.65	0
30.399	3.005	37.65	3.005	37.65	0
30.499	3.005	37.65	3.005	37.65	0
30.599	3	37.65	3	37.65	0
30.699	3.005	37.65	3.005	37.65	0
30.799	2.995	37.65	2.995	37.65	0
30.899	2.995	37.65	2.995	37.65	0
30.999	2.995	37.65	2.995	37.65	0
31.099	3.005	37.65	3.005	37.65	0
31.199	3	37.65	3	37.65	0
31.299	3.01	37.65	3.01	37.65	0
31.399	3	37.7	3	37.7	0
31.499	3.005	37.65	3.005	37.65	0
31.6	2.995	37.65	2.995	37.65	0
31.7	3	37.65	3	37.65	0
31.799	2.99	37.65	2.99	37.65	0
31.899	3	37.7	3	37.7	0
32	2.995	37.65	2.995	37.65	0
32.1	3.005	37.65	3.005	37.65	0
32.2	2.995	37.65	2.995	37.65	0
32.3	3	37.65	3	37.65	0
32.4	2.985	37.7	2.985	37.7	0
32.5	2.995	37.65	2.995	37.65	0
32.6	2.985	37.7	2.985	37.7	0
32.7	3	37.65	3	37.65	0
32.8	2.995	37.7	2.995	37.7	0
32.9	3.005	37.65	3.005	37.65	0
33	2.99	37.65	2.99	37.65	0
33.1	3.005	37.7	3.005	37.7	0
33.2	2.985	37.7	2.985	37.7	0
33.3	2.99	37.65	2.99	37.65	0
33.4	2.985	37.65	2.985	37.65	0
33.5	2.995	37.65	2.995	37.65	0
33.6	2.99	37.65	2.99	37.65	0
33.7	3	37.65	3	37.65	0
33.799	3	37.65	3	37.65	0
33.899	3.01	37.65	3.01	37.65	0
33.999	3.005	37.65	3.005	37.65	0
34.099	3	37.65	3	37.65	0
34.199	2.995	37.65	2.995	37.65	0
34.299	2.995	37.7	2.995	37.7	0
34.399	3	37.65	3	37.65	0
34.499	3	37.7	3	37.7	0
34.599	3.005	37.65	3.005	37.65	0
34.699	2.995	37.65	2.995	37.65	0
34.799	3.005	37.65	3.005	37.65	0
34.899	2.99	37.65	2.99	37.65	0
34.999	2.995	37.7	2.995	37.7	0
